Index,id,Age,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,satisfaction_satisfied
27912,100155,-0.8887542315728034,2,1.6545942226780774,1,2,2,2,1,1,1,1,3,5,3,4,3,1,-0.7298492686649699,1,0,0,0
27913,127700,-0.6914056986124645,2,1.1300326447449722,1,2,2,5,2,2,2,2,4,3,4,4,5,2,1.0550524307525049,1,1,0,0
27914,26038,-0.16397357768671336,0,-0.8411571275769525,5,3,3,3,5,5,5,5,1,3,1,3,1,5,1.6896471532466197,1,0,0,1
27915,91729,0.4320404515277272,2,1.6887015186047685,1,1,1,1,2,5,5,5,5,5,5,3,5,4,-0.7298492686649699,1,0,0,1
27917,63638,-0.09790067170815119,2,1.3413821796153924,2,1,3,1,5,3,4,2,2,2,2,3,2,2,1.1677987195822834,0,0,0,0
27918,63032,-1.0859046644234112,0,0.09328190791742647,4,5,5,3,4,5,4,4,4,1,4,2,3,4,1.1677987195822834,1,1,0,0
27919,34679,1.030477750054024,2,1.7003783403685904,4,4,4,4,1,4,3,4,4,4,4,4,4,2,-0.7298492686649699,0,0,0,1
27920,44458,0.1667829885755603,0,-1.1282617914930524,4,0,4,1,3,4,4,3,4,5,4,4,3,3,-0.7298492686649699,0,1,0,0
27921,98108,1.230358446402986,2,1.5625539340116108,1,1,1,1,2,5,5,4,4,5,4,4,4,5,-0.36613702844948015,0,0,0,1
27922,10015,1.1637118969859905,2,-0.6358203249057358,2,2,2,2,4,5,4,5,5,4,5,4,5,5,-0.048475595037772844,1,0,0,1
27923,75658,-0.23001055446046242,0,-1.1170711170967162,5,5,5,4,4,5,4,4,3,4,4,4,4,4,-0.7298492686649699,0,0,1,1
27924,110370,-1.2172377959228748,2,-0.18188603674800224,4,0,5,1,2,5,2,2,4,3,5,4,4,2,0.9907327016678182,0,1,0,1
27925,53136,0.4984315037334507,2,-0.8808288517161214,4,4,4,4,2,3,1,3,3,4,3,3,3,3,-0.7298492686649699,0,0,0,1
27926,46956,0.2993473541333881,0,-0.1300726852823337,3,0,3,2,3,3,3,3,3,3,5,5,5,3,1.5480059091752456,1,0,1,0
27927,123236,-0.09790067170815119,0,-0.4524700875641152,2,4,2,1,1,2,1,1,4,5,5,3,4,1,-0.7298492686649699,0,0,1,0
27928,61983,-0.0317896411453543,2,1.3095347562555961,4,5,4,3,3,2,4,3,3,4,3,3,3,4,-0.7298492686649699,0,0,1,0
27929,37552,-0.29601355922855527,0,0.15316944919382697,5,5,5,5,5,5,5,5,2,3,2,1,5,5,-0.36613702844948015,0,0,0,1
27930,13965,0.4320404515277272,0,-1.0881207569081452,3,2,3,3,2,3,2,2,3,5,3,2,4,2,1.978874689807815,1,0,1,0
27931,18923,0.2993473541333881,0,-0.8080961823291589,4,4,4,1,4,5,4,5,5,4,5,3,5,3,-0.7298492686649699,0,0,1,0
27932,14040,-0.5597185348102248,1,0.29244717936904935,1,5,1,3,4,1,4,4,5,3,5,3,4,4,-0.7298492686649699,1,0,1,0
27933,102234,-0.42792450385976155,2,1.208299269324394,2,3,3,3,4,3,4,2,2,2,2,1,2,1,0.9907327016678182,0,0,0,0
27934,43275,-0.23001055446046242,0,-0.7773894024564221,3,0,3,1,3,3,3,3,2,1,4,5,2,3,-0.048475595037772844,1,1,0,0
27935,114715,0.4320404515277272,2,0.9305047217044056,5,5,5,5,5,5,4,4,4,4,4,4,4,4,-0.7298492686649699,0,0,0,1
27936,35125,-1.2828760678960234,2,1.6378149753575482,4,5,3,5,4,4,4,4,1,3,3,1,3,4,-0.7298492686649699,0,0,0,0
27937,85556,0.5648504827397484,2,-1.468746047004287,5,5,5,5,5,5,5,5,5,5,4,4,5,5,-0.7298492686649699,0,0,0,1
27938,3848,-0.0317896411453543,0,-0.41791437194698183,3,1,3,3,2,3,3,2,2,3,3,3,4,2,-0.7298492686649699,0,0,1,0
27939,74345,1.1637118969859905,2,0.3035296708561737,0,2,0,3,5,4,4,2,2,0,3,2,2,3,-0.7298492686649699,1,0,1,1
27940,119116,-0.8229944565168262,0,0.2800183583396496,1,5,2,4,1,2,1,1,5,2,5,3,4,1,-0.7298492686649699,1,0,1,0
27941,109057,-1.0859046644234112,0,0.19494993514041342,2,2,2,3,2,2,2,2,3,5,4,2,4,2,1.8826978509789591,0,1,0,0
27942,18301,1.0970847955459035,2,1.4146143156593465,3,3,3,3,2,5,4,1,1,2,1,4,1,4,-0.7298492686649699,0,0,0,1
27943,123890,1.1637118969859905,0,-0.6163815250633763,4,5,4,4,2,4,2,2,2,1,3,3,3,2,-0.7298492686649699,1,0,1,1
27944,75270,1.7641685867713024,0,0.951684281790079,3,2,3,3,3,2,3,1,1,3,1,1,1,1,-0.7298492686649699,0,0,1,0
27945,43083,-0.7572119011563379,0,-1.271927900391174,1,5,1,2,2,1,3,2,5,5,4,5,5,2,0.4656072091311669,0,0,1,0
27946,25429,-1.4796841722063308,2,-0.3838029935905172,2,2,2,4,2,2,2,2,1,3,4,1,4,2,1.1138811904988208,1,0,1,0
27947,86778,1.363707633895261,2,1.6239789862334255,4,4,4,4,2,5,4,5,5,5,5,3,5,5,0.6698784733221557,1,0,0,1
27948,127141,1.8309678573149282,0,-0.47083586744043876,2,4,2,3,2,2,2,2,5,5,4,5,5,2,-0.7298492686649699,1,0,1,0
27949,33362,-0.36198434774307364,2,1.2499673558944946,2,2,2,2,4,2,4,2,2,2,2,1,2,3,-0.7298492686649699,0,0,0,0
27950,58963,0.6312962199425015,2,0.8803551172677972,1,5,5,5,1,4,3,1,1,1,1,4,1,1,1.9047137244528392,1,0,0,0
27951,105390,0.3656786020597645,0,-0.9744181948773838,3,4,1,1,2,4,1,2,2,1,2,4,2,5,1.47279603063545,0,0,1,0
27952,113382,0.4320404515277272,2,1.3970023665742801,2,2,2,2,5,4,4,5,5,5,5,3,5,3,0.22742418129599642,1,0,0,1
27953,73854,-1.5452529269820323,0,0.9270489999954992,1,5,1,3,4,1,4,4,4,4,4,4,5,4,1.3797238194283887,0,0,1,0
27954,12801,-0.9544920321499282,0,-0.43422746458860023,5,4,4,4,5,5,4,5,2,1,4,1,5,5,0.09443601915974761,1,0,0,1
27955,56613,-0.6914056986124645,2,1.6552874958665045,5,5,5,5,4,4,4,4,4,3,4,3,4,4,1.3797238194283887,1,0,0,1
27956,96274,0.23304824810637165,0,-0.7228188243922857,1,2,1,2,1,1,1,1,2,2,2,3,2,1,-0.7298492686649699,1,0,1,0
27957,93618,-1.6108054561551264,2,-0.5531093464288975,4,4,4,4,4,3,4,4,2,3,3,1,4,4,-0.7298492686649699,1,0,0,0
27958,96519,-1.3484962161230953,0,-1.121543658353524,2,5,2,2,1,2,1,1,5,2,4,4,4,1,-0.7298492686649699,1,0,1,0
27959,125689,-1.0859046644234112,2,-0.22825201916452786,3,2,2,2,3,3,3,3,4,5,3,3,3,3,-0.36613702844948015,1,0,0,0
27960,80101,1.7641685867713024,2,0.7867136576334386,5,5,5,5,2,3,5,4,4,4,4,3,4,5,-0.7298492686649699,1,0,0,1
27961,34289,-1.0202086092434266,0,-1.6088860764185946,2,0,1,1,1,1,1,1,3,4,1,1,2,1,-0.7298492686649699,0,1,0,0
27962,12003,0.4320404515277272,1,-0.430593715512372,4,4,4,3,2,5,4,1,1,4,1,5,1,3,1.949692461351334,0,0,1,0
27963,32742,-0.4938354635799624,2,1.1521113712154234,2,3,3,3,3,3,2,3,3,1,3,4,3,3,-0.7298492686649699,1,0,0,0
27964,6113,-0.42792450385976155,2,-0.8892377915598749,3,3,3,3,4,4,4,4,3,5,5,3,5,4,1.7496022739041661,1,0,0,1
27965,55358,-0.6255749137523153,2,-0.36779998421167426,4,4,4,2,5,4,1,5,4,4,4,5,4,5,-0.7298492686649699,1,1,0,1
27966,116359,-2.0038017334642717,0,-0.8122114645251268,2,5,2,4,5,2,5,5,5,5,5,5,5,5,0.4656072091311669,0,0,1,0
27967,73381,-1.0202086092434266,0,0.38752684181470914,4,5,5,5,4,4,2,4,3,3,3,1,3,4,1.1138811904988208,0,0,0,0
27968,28535,0.1667829885755603,0,1.4027588007601992,2,3,4,3,3,5,3,2,2,2,2,1,2,3,0.35098690532699,0,0,0,1
27969,125616,1.230358446402986,2,-0.8787297149662374,2,5,5,5,3,3,4,2,2,2,2,2,2,3,-0.7298492686649699,1,0,0,0
27970,5755,0.9638914079286166,2,1.791148475506426,3,5,2,5,2,3,3,3,3,3,3,4,3,2,1.8313408992583862,0,0,0,0
27971,60474,-0.4938354635799624,2,1.7003783403685904,3,3,4,3,3,3,3,3,2,4,4,3,4,3,2.0188740634233384,0,0,0,0
27972,122277,-0.0317896411453543,0,-0.6163815250633763,4,5,4,4,2,4,2,2,5,3,2,1,2,2,-0.36613702844948015,1,0,1,0
27973,124976,0.6312962199425015,2,1.8641447483589908,5,5,5,5,2,4,5,4,4,4,5,4,4,3,-0.7298492686649699,0,0,0,1
27974,33084,-0.36198434774307364,0,-1.5939434963381633,2,5,0,5,5,0,5,5,5,4,5,3,4,5,-0.7298492686649699,0,0,1,0
27975,89577,-1.2172377959228748,0,0.39887049581608275,4,4,4,2,3,4,3,3,3,3,5,5,4,3,0.22742418129599642,1,1,0,0
27976,112073,0.2993473541333881,2,0.6797853104969956,5,5,5,5,2,5,4,4,4,4,4,5,4,3,1.7496022739041661,0,0,0,1
27977,37677,0.8973264600105243,0,0.060325239987182255,1,2,1,4,1,3,4,3,3,1,5,4,3,2,-0.7298492686649699,0,0,1,0
27978,9467,1.5638639858369836,0,-1.1529906573663076,2,4,2,3,4,5,5,1,1,2,1,5,1,3,-0.7298492686649699,0,0,1,0
27979,74738,1.4971281596740271,0,0.4300200970918419,2,4,2,3,5,3,4,4,4,2,4,2,4,3,1.4996151162967841,0,0,1,0
27980,99352,-0.7572119011563379,0,0.8997040773366672,0,1,0,2,3,0,3,3,2,5,2,3,2,3,-0.7298492686649699,0,0,1,1
27981,18917,-1.0202086092434266,0,-0.8080961823291589,2,5,2,3,3,2,3,3,4,5,4,4,5,3,-0.7298492686649699,0,0,1,0
27982,112209,-0.36198434774307364,2,0.9291237734901292,3,3,3,3,4,4,4,4,4,4,4,5,4,4,-0.7298492686649699,0,0,0,1
27983,69223,0.5648504827397484,2,1.8438534687915769,4,4,4,4,4,5,4,5,5,5,5,5,5,5,-0.7298492686649699,1,0,0,1
27984,124231,0.7642637550999931,2,0.9980174467841936,4,4,4,4,3,5,4,5,5,5,5,3,5,5,0.7604217344638439,1,0,0,1
27985,103157,0.3656786020597645,2,-0.7208150090932203,4,4,4,4,2,4,5,5,5,5,5,3,5,3,-0.20182380703922256,0,0,0,1
27986,12782,0.10055347219059227,2,-0.6475428876388893,4,4,4,4,4,5,4,3,3,3,3,3,3,4,1.0550524307525049,1,0,0,1
27987,112237,0.10055347219059227,2,0.692777629204184,1,1,1,1,4,4,4,4,4,4,4,4,4,4,0.35098690532699,0,0,0,1
27988,1503,1.4971281596740271,0,-0.26535699947995045,4,4,4,4,5,4,5,5,5,3,4,4,4,5,1.924809779942825,1,0,1,0
27989,74699,-1.6763421739726254,0,0.6261954013607508,2,1,2,2,4,2,5,4,3,2,2,1,2,4,1.6275742547211478,0,0,1,0
27990,41890,-0.16397357768671336,0,-1.5272581294036156,3,3,5,3,3,3,3,3,1,3,1,5,1,3,-0.7298492686649699,0,0,0,1
27991,81581,-0.6255749137523153,2,1.6034193263774104,4,4,5,4,3,3,3,3,3,2,5,5,4,3,0.920445786341287,0,0,0,1
27993,70004,0.5648504827397484,0,-1.271927900391174,1,4,0,2,3,0,2,3,5,5,4,4,4,3,1.262903314102669,1,0,1,0
27994,74478,1.1637118969859905,2,1.3695609110505984,1,1,3,1,5,5,5,4,4,5,4,5,4,5,-0.7298492686649699,0,0,0,1
27995,87947,1.9646108475406683,2,-0.8204568869651765,4,2,4,4,5,4,3,2,2,4,2,2,2,4,0.5717532519075998,0,0,1,0
27996,10355,-0.8229944565168262,2,-1.5150088450034107,1,1,1,4,4,1,4,4,5,3,4,4,5,4,1.924809779942825,1,1,0,0
27997,126674,0.034361822134250174,2,1.2088304039032651,4,4,4,4,4,4,4,4,4,4,4,4,4,3,-0.7298492686649699,0,0,0,1
27998,65027,1.8977820570897124,0,-1.2464875287354555,2,5,2,1,3,4,4,1,1,2,1,5,1,3,1.951360781545055,0,0,1,0
27999,101877,0.5648504827397484,0,0.8825223499975169,3,4,3,3,3,4,4,4,2,3,4,4,3,4,2.008707435312273,0,0,1,0
28000,31949,0.1667829885755603,2,1.1792141260094702,3,4,4,4,5,2,3,4,4,4,3,2,4,4,-0.7298492686649699,0,0,0,0
28001,17654,-0.9544920321499282,0,0.15043384234629767,2,5,2,2,2,2,2,2,4,2,3,2,2,2,1.3049385140854186,0,0,0,0
28002,33427,-0.6914056986124645,0,-0.32561220819927966,1,1,1,3,1,1,1,1,2,5,4,4,4,1,-0.7298492686649699,0,1,0,0
28003,474,-0.0317896411453543,2,0.8338004939987126,4,4,4,4,5,4,5,5,5,5,5,4,5,5,-0.7298492686649699,0,0,0,1
28004,28176,-0.6914056986124645,0,-0.5683246506565001,1,5,2,2,4,2,4,4,5,5,4,5,4,4,-0.7298492686649699,1,0,1,0
28005,44168,-1.1515808545526753,0,-1.4590638937897265,5,4,5,2,4,5,4,4,5,5,5,3,4,4,-0.7298492686649699,1,1,0,1
28006,108627,-0.6914056986124645,0,0.7275120391785085,4,3,3,3,4,4,4,4,1,4,4,4,3,4,0.09443601915974761,1,0,0,0
28007,4682,-1.4796841722063308,0,-0.7248238763373731,4,4,4,4,4,4,4,3,4,5,5,4,4,4,2.0104561833579675,1,0,1,0
28008,21792,-0.6914056986124645,0,-1.260345424712576,4,2,2,2,4,4,4,4,2,2,1,4,5,4,-0.7298492686649699,1,0,0,1
28009,36645,-2.1346873125381602,0,0.2973848277532456,1,4,1,2,5,1,5,5,5,2,4,3,4,5,1.8597858582566427,0,0,1,0
28010,112339,1.030477750054024,2,1.765618511187771,4,4,4,4,2,5,4,4,4,4,4,5,4,5,0.5717532519075998,0,0,0,1
28011,55972,0.8973264600105243,0,0.7867136576334386,4,4,4,2,2,4,3,2,3,2,4,4,5,2,-0.7298492686649699,1,0,1,1
28012,73624,-0.4938354635799624,2,-1.375196060433828,4,4,4,2,3,4,3,3,4,4,4,4,4,3,-0.7298492686649699,0,1,0,0
28013,82924,-1.2172377959228748,2,1.1638119436973673,2,2,2,2,4,4,4,4,3,5,5,3,5,4,-0.7298492686649699,1,0,0,1
28014,37620,1.030477750054024,0,0.18294035233227537,2,5,2,1,2,2,5,2,4,2,5,3,4,2,-0.7298492686649699,1,0,1,0
28015,29769,0.8973264600105243,2,-0.91034690264803,3,3,3,3,5,5,5,5,5,4,5,3,5,3,-0.7298492686649699,0,0,0,1
28016,128940,0.8307836450921969,2,-0.8787297149662374,2,2,2,2,3,4,4,5,5,5,5,3,5,3,0.5717532519075998,0,0,0,1
28017,61911,0.4320404515277272,2,1.2235947304171206,4,4,4,4,3,5,4,4,4,4,4,3,4,3,-0.7298492686649699,1,0,0,1
28018,81841,2.031453905197706,0,0.6123726539852059,2,3,1,4,4,1,2,4,1,5,3,3,4,4,-0.7298492686649699,1,0,1,0
28019,106272,-0.9544920321499282,2,-0.3483760233758931,5,5,5,5,4,4,4,4,3,5,5,3,4,4,1.1677987195822834,1,0,0,1
28020,22030,-1.872861302528147,1,-0.6968656712913471,1,3,1,3,2,1,2,2,4,4,2,2,3,2,-0.7298492686649699,0,0,1,0
28021,116870,-0.8229944565168262,2,-1.0417982801905836,3,3,3,5,2,3,2,2,4,2,5,3,5,2,0.6698784733221557,0,1,0,0
28022,100616,-0.5597185348102248,2,0.2973848277532456,3,3,3,3,4,4,4,4,5,4,5,4,5,4,-0.5419590692304329,1,0,0,1
28023,34239,-0.7572119011563379,1,0.37836640925087484,1,4,1,3,4,1,4,4,4,5,4,5,5,4,-0.7298492686649699,1,0,1,0
28024,6994,-1.3484962161230953,2,1.795393052033892,4,1,1,1,4,4,4,4,2,3,4,3,3,4,-0.7298492686649699,1,0,0,0
28025,66121,1.230358446402986,2,1.2141271093577546,3,1,1,1,4,3,3,3,3,3,3,4,3,1,1.6896471532466197,1,0,0,0
28026,5055,-0.42792450385976155,2,-1.3021879944595078,3,3,3,1,2,3,2,2,3,4,4,4,4,2,-0.5419590692304329,0,1,0,0
28027,37638,-0.6255749137523153,0,0.2147474340391615,2,5,2,2,4,2,4,4,4,4,5,4,5,4,0.5717532519075998,0,0,1,0
28028,111399,0.7642637550999931,0,0.28500440890199424,4,4,4,1,4,4,4,4,3,2,4,5,5,4,-0.7298492686649699,1,0,1,0
28029,60258,0.1667829885755603,0,0.776406410587091,1,2,1,2,1,1,1,1,3,3,1,1,2,1,-0.7298492686649699,1,0,1,0
28030,18303,0.1667829885755603,2,-0.1396921694139791,4,4,4,4,4,2,2,3,3,3,3,4,3,5,1.8248368468813885,0,0,0,1
28031,40188,-0.16397357768671336,0,-1.0221134351063237,5,3,3,3,5,5,5,5,3,1,5,5,5,5,-0.7298492686649699,0,0,0,1
28032,65218,0.3656786020597645,2,-0.7651846639704645,3,3,3,3,3,4,5,5,5,5,5,4,5,5,-0.048475595037772844,1,0,0,1
28033,80001,1.030477750054024,0,0.15316944919382697,2,4,2,4,3,4,3,4,4,2,4,4,4,3,1.7496022739041661,0,0,1,0
28034,60029,1.8977820570897124,0,0.2522488071629555,4,2,4,3,3,4,4,3,3,4,3,1,3,1,-0.7298492686649699,0,0,1,0
28035,49909,-0.9544920321499282,0,-0.9873664199899133,4,5,3,5,4,4,4,4,5,2,1,2,3,4,1.7693908237696871,1,0,0,1
28036,103135,1.2970238717682996,2,1.7527700970009463,4,4,4,4,5,5,4,5,5,5,5,5,5,5,-0.7298492686649699,1,0,0,1
28037,12192,-0.8887542315728034,2,0.23943246377398028,4,4,4,2,2,4,3,2,5,5,4,1,3,2,1.47279603063545,1,1,0,1
28038,103278,-0.09790067170815119,1,-0.022613568944664906,0,1,0,3,5,0,5,5,3,5,3,3,2,5,-0.7298492686649699,0,0,1,1
28039,30815,-0.8887542315728034,0,0.2825138042636647,2,4,2,3,2,2,2,2,4,3,4,3,5,2,-0.048475595037772844,1,0,1,0
28040,117322,0.2993473541333881,1,-1.070409512658255,3,4,3,4,5,3,4,5,5,3,5,2,5,4,-0.7298492686649699,0,0,1,0
28041,65194,-1.0202086092434266,0,-1.379947372399516,2,5,2,5,3,2,5,3,4,4,1,5,2,3,1.5246340384378716,0,0,1,0
28042,83210,0.697767641052041,2,0.9843275995550438,5,5,5,5,2,5,5,5,5,5,5,4,5,4,1.8867393113901734,1,0,0,1
28043,77666,0.4984315037334507,2,-0.04394628680929065,3,3,3,3,3,3,2,3,3,3,3,4,3,2,-0.7298492686649699,0,0,0,0
28044,123702,-0.8887542315728034,0,-1.3232605657062309,3,0,3,3,5,3,5,5,4,4,1,3,3,5,-0.7298492686649699,1,0,1,0
28045,71564,0.5648504827397484,2,1.5708565603229028,3,3,2,3,2,4,4,4,4,4,4,3,4,3,-0.5419590692304329,0,0,0,1
28046,41883,-1.2172377959228748,0,0.29244717936904935,3,3,3,1,3,3,3,3,3,4,4,3,3,3,0.5717532519075998,1,1,0,0
28047,25264,-0.0317896411453543,2,-0.8557209918133569,2,2,2,2,2,2,2,2,5,5,1,5,4,2,-0.7298492686649699,0,1,0,0
28048,47710,-1.0202086092434266,2,0.5335256005705423,4,0,4,3,3,4,3,3,4,3,4,2,3,3,-0.7298492686649699,0,1,0,0
28049,32013,2.031453905197706,0,-1.596430804231391,4,4,5,4,3,2,1,3,3,4,3,5,3,2,-0.7298492686649699,0,0,0,1
28050,70561,-0.8229944565168262,2,1.7944849717699298,3,4,4,4,3,3,3,3,2,4,4,1,3,3,-0.7298492686649699,1,0,0,0
28051,49050,0.697767641052041,0,-1.358605721387381,2,0,2,1,3,2,3,3,5,5,1,2,1,3,-0.7298492686649699,0,1,0,0
28052,100250,1.0970847955459035,2,1.6399272971987913,4,4,4,4,2,4,5,3,3,3,3,3,3,3,1.854589705450842,0,0,0,1
28053,44224,-0.42792450385976155,2,1.1813962421523847,1,1,1,1,1,4,5,4,4,4,3,1,4,5,-0.7298492686649699,0,0,0,1
28054,108693,-0.23001055446046242,0,-0.5531093464288975,2,5,3,3,1,3,2,1,3,2,4,4,5,1,-0.7298492686649699,1,0,1,0
28055,16075,0.8973264600105243,0,-0.25348644842468554,2,5,2,3,4,2,4,4,5,5,2,4,5,4,1.9712314027045785,1,0,1,0
28056,42540,-0.36198434774307364,2,0.25988045376095387,2,2,2,2,4,3,3,5,1,4,5,3,4,3,2.011154214388947,1,0,0,1
28057,35994,0.697767641052041,1,1.3196210131359156,5,5,5,5,5,5,5,5,1,5,5,5,4,5,-0.7298492686649699,1,0,0,1
28058,110517,0.8973264600105243,1,-0.18188603674800224,1,4,1,2,5,5,5,4,4,1,4,4,4,4,-0.048475595037772844,0,0,1,0
28059,104121,0.1667829885755603,2,-0.8080961823291589,3,4,3,3,1,4,1,3,3,3,3,1,3,2,1.47279603063545,0,0,1,0
28060,51321,0.1667829885755603,1,-0.8640704539677705,2,2,2,3,5,2,5,5,1,5,3,4,4,5,1.7693908237696871,0,1,0,0
28061,92530,0.5648504827397484,0,1.0179101711666672,1,4,1,3,5,2,4,3,3,1,3,1,3,2,0.7604217344638439,0,0,1,0
28062,14287,0.5648504827397484,2,1.3432533217521807,4,4,4,4,4,5,5,5,5,5,3,3,5,1,-0.7298492686649699,0,0,0,1
28063,75716,-0.0317896411453543,2,-0.05316217461750949,3,5,5,5,2,2,3,3,3,3,3,4,3,3,0.7604217344638439,0,0,0,0
28064,116808,0.7642637550999931,1,-1.1081409474635733,3,3,3,3,3,3,3,3,2,1,4,3,4,3,-0.7298492686649699,1,0,0,0
28065,4972,0.4320404515277272,1,-0.6416760478161204,4,3,3,3,3,5,5,4,4,4,4,4,4,5,-0.20182380703922256,0,0,0,1
28066,115528,-1.1515808545526753,0,-0.8724397398929602,2,3,2,3,5,2,5,5,1,5,2,3,3,5,0.09443601915974761,0,1,0,0
28067,46087,0.034361822134250174,0,-0.7128121136655023,4,5,4,5,4,4,4,4,3,3,2,1,2,4,-0.7298492686649699,1,1,0,0
28068,21769,-0.42792450385976155,2,-1.011220860553147,2,2,2,2,5,5,5,5,4,2,2,5,2,5,-0.7298492686649699,1,0,0,1
28069,84649,1.363707633895261,2,-0.9873664199899133,2,2,2,2,3,5,5,4,4,4,4,5,4,4,-0.5419590692304329,1,0,0,1
28070,66687,0.6312962199425015,2,1.2895593125469638,5,5,5,5,3,5,5,4,4,4,4,4,4,5,0.4656072091311669,0,0,0,1
28071,72275,0.9638914079286166,2,0.02377164390216553,1,1,1,1,3,5,4,4,4,4,4,3,4,4,-0.7298492686649699,0,0,0,1
28072,4632,0.8973264600105243,2,1.300811718440428,2,2,2,2,3,5,4,4,4,4,4,5,4,5,-0.7298492686649699,0,0,0,1
28073,24653,0.697767641052041,0,-0.10621674611398993,5,2,2,2,5,5,5,5,3,1,1,2,1,5,-0.7298492686649699,1,0,0,1
28074,5799,1.030477750054024,2,1.7593709885979452,4,4,4,4,4,5,4,4,4,4,4,5,4,4,-0.7298492686649699,0,0,0,1
28075,110499,-0.7572119011563379,2,0.032614001349311084,3,3,3,2,5,3,5,5,5,3,4,3,4,5,1.6095462895482284,0,1,0,0
28076,80648,-0.36198434774307364,2,-0.1268759835965841,5,5,5,5,2,4,4,4,4,4,4,5,4,4,-0.7298492686649699,1,0,0,1
28077,5173,0.1667829885755603,2,-1.0133968928557464,2,3,2,2,2,3,3,1,3,3,2,3,3,3,2.0252860745314227,0,0,1,0
28078,94746,-0.23001055446046242,0,-1.375196060433828,4,4,4,4,4,4,4,4,2,1,3,1,4,4,1.5903444842761043,0,0,0,0
28079,101978,-1.2172377959228748,0,-0.45796688834533644,2,5,1,4,1,1,1,1,4,3,5,5,4,1,-0.7298492686649699,0,0,1,0
28080,7024,1.2970238717682996,0,-1.3657083903187133,3,5,3,2,4,5,5,5,5,3,5,5,5,4,-0.36613702844948015,0,0,1,0
28081,70766,1.7641685867713024,2,-1.0637882915846768,2,4,5,3,5,5,4,2,2,5,3,4,2,3,-0.7298492686649699,0,0,1,0
28082,64314,-0.6914056986124645,2,1.3418502778148005,4,4,4,4,5,5,5,5,4,2,5,3,4,5,-0.7298492686649699,1,0,0,1
28083,94434,0.8307836450921969,2,0.7448787071254491,4,4,4,4,5,5,5,5,5,4,5,3,5,5,-0.36613702844948015,1,0,0,1
28084,38565,-0.36198434774307364,0,1.3095347562555961,2,3,2,4,1,2,1,1,5,3,4,1,1,1,-0.7298492686649699,1,0,1,0
28085,31571,0.6312962199425015,0,-0.20826318594220164,5,4,2,2,4,5,4,4,2,1,4,1,4,4,-0.7298492686649699,1,0,0,1
28086,108396,0.3656786020597645,1,-1.1484833118098794,2,4,4,4,3,4,3,2,2,2,2,2,2,3,-0.20182380703922256,0,0,0,0
28087,44227,-0.4938354635799624,2,-1.3045244098808093,1,1,1,4,5,1,5,5,5,5,3,1,3,5,-0.7298492686649699,1,1,0,0
28088,128397,0.5648504827397484,0,-0.9722644999696465,4,3,3,3,2,4,4,4,4,4,4,4,4,2,-0.7298492686649699,0,0,0,0
28089,53943,-0.4938354635799624,2,1.678247950980713,3,3,3,3,4,4,4,4,3,4,4,4,4,4,-0.7298492686649699,0,0,0,1
28090,11265,-2.069251229125417,0,-0.6691497604212513,1,5,1,2,5,1,5,5,3,4,5,3,5,5,1.5903444842761043,1,0,1,0
28091,65707,-0.8887542315728034,2,0.221285937953736,0,0,0,4,3,0,1,3,5,2,4,4,5,3,-0.7298492686649699,0,1,0,1
28092,56737,-0.29601355922855527,0,0.050167031067916326,3,5,2,5,1,2,1,1,3,4,5,5,4,1,1.3797238194283887,1,0,1,0
28093,56001,-1.0202086092434266,2,0.04141246043154405,5,2,5,3,5,1,1,4,3,5,4,1,3,1,-0.7298492686649699,0,1,0,1
28094,34934,-1.0859046644234112,0,-1.3870836871495655,2,5,2,3,2,2,2,2,5,3,5,3,4,2,1.413053286982947,1,0,1,0
28095,128565,1.8309678573149282,1,-0.9722644999696465,3,0,3,5,4,3,4,4,4,4,3,3,4,4,-0.7298492686649699,1,0,1,0
28096,6200,-0.6255749137523153,1,-0.8892377915598749,2,5,2,1,2,2,2,2,5,3,5,4,5,2,-0.7298492686649699,0,0,1,0
28097,24426,1.230358446402986,0,-0.4469843709055345,2,3,2,3,5,2,3,5,2,1,3,4,3,5,-0.7298492686649699,1,0,1,0
28098,44135,-0.09790067170815119,2,1.288575132412017,4,5,5,5,4,3,3,1,1,1,4,2,1,1,-0.7298492686649699,0,0,0,0
28099,47769,-0.16397357768671336,2,1.71716045241307,1,1,2,1,5,1,2,5,5,5,5,4,5,4,-0.7298492686649699,1,0,0,1
28100,45189,-0.0317896411453543,2,0.6316754616737144,5,5,5,3,4,5,4,4,4,5,2,4,5,4,1.7388930730683327,0,1,0,1
28101,95651,-0.23001055446046242,2,0.037018717567155676,2,2,2,5,1,2,3,1,5,3,5,5,4,1,0.8438074606772864,1,1,0,0
28102,67530,-0.0317896411453543,2,0.4300200970918419,5,1,5,5,4,4,5,4,4,4,4,3,4,5,1.9222411980979428,1,0,0,1
28103,29030,-0.16397357768671336,2,1.2732014993079204,2,2,2,2,4,1,3,5,5,5,5,3,5,2,-0.7298492686649699,0,0,0,1
28104,107447,-0.6914056986124645,0,-0.2996043193760514,3,5,3,2,4,3,1,4,4,2,4,5,4,4,1.9655393275927167,1,0,1,0
